CanalID,Nome_Canal,Plataforma,Data_Criacao,Data_Alteracao,Usuario_Criacao,Usuario_Alteracao
1257,E-mail,SproutSocial,"2020-05-22 00:00:00","2024-11-15 00:00:00","Rosalyn de Lima","Herman de Paula"
1258,SMS,Freshdesk,"2024-07-23 00:00:00","2024-04-04 00:00:00","Ralph da Costa","Shad Vasconcelos"
1259,RedesSociais,SalesforeceServiceNow,"2020-04-10 00:00:00","2024-10-01 00:00:00","Freya Carneiro","Jerry Figueiredo"
1260,Chat,HootSuite,"2021-04-03 00:00:00","2025-03-22 00:00:00","Leandra Pereira","Nehru da Costa"
1261,SMS,Freshdesk,"2020-12-15 00:00:00","2024-03-31 00:00:00","Bo de Matos","Emery da Rosa"
1262,Chatbot,Drift,"2021-06-23 00:00:00","2025-01-31 00:00:00","Rhonda Evangelista","Uta Abreu"
1263,Telefone,Five9,"2022-05-11 00:00:00","2024-06-15 00:00:00","Jacqueline Almeida","Tiger de Oliveira"
1264,Chatbot,LiveChat,"2021-08-26 00:00:00","2024-05-02 00:00:00","Marshall Santana","Guy Pires"
1265,WhatsApp,Freshdesk,"2020-03-05 00:00:00","2025-03-22 00:00:00","David de Fatima","Samson Evangelista"
1266,Chat,Five9,"2020-05-10 00:00:00","2024-07-18 00:00:00","Jana Fagundes","Austin da Silveira"
1267,WhatsApp,Drift,"2021-03-03 00:00:00","2024-11-26 00:00:00","Kameko Dias","Alexandra Machado"
1268,Chat,Drift,"2020-07-20 00:00:00","2023-12-23 00:00:00","Amir Nascimento","Yvette Carvalho"
1269,App,Intercom,"2023-09-25 00:00:00","2025-08-21 00:00:00","Channing Paulino","Gisela dos Anjos"
1270,Telegram,Zendesk,"2024-03-19 00:00:00","2025-07-06 00:00:00","Rhoda do Carmo","Dara da Silva"
1271,SMS,Five9,"2022-06-06 00:00:00","2025-08-27 00:00:00","Quin de Fatima","Venus de Jesus"
1272,SMS,Freshdesk,"2020-01-02 00:00:00","2024-04-17 00:00:00","Grady Gonçalves","Darrel da Rosa"
1273,Chatbot,SproutSocial,"2022-03-29 00:00:00","2025-08-19 00:00:00","Montana Sampaio","Suki Rosa"
1274,Telefone,SalesforeceServiceNow,"2020-06-14 00:00:00","2023-11-11 00:00:00","Kylie de Sousa","Ria de Lima"
1275,RedesSociais,Zendesk,"2022-04-07 00:00:00","2025-01-09 00:00:00","Asher Inacio","Fatima Paiva"
1276,Chat,LiveChat,"2024-01-01 00:00:00","2024-10-27 00:00:00","Vernon Matos","Drake Figueiredo"
1277,Telegram,LiveChat,"2020-11-09 00:00:00","2024-03-30 00:00:00","Mara Inacio","Zane Borges"
1278,SMS,Freshdesk,"2020-01-29 00:00:00","2024-08-04 00:00:00","Aidan Firmino","Vaughan Braz"
1279,Chat,Ticketing,"2021-12-16 00:00:00","2025-06-16 00:00:00","Steven Moreira","Felicia Braz"
1280,Chat,SalesforeceServiceNow,"2021-04-12 00:00:00","2024-03-26 00:00:00","Eliana dos Santos","Yeo Trindade"
1281,Telegram,Five9,"2020-06-05 00:00:00","2023-10-23 00:00:00","Melodie Abreu","Marcia Messias"
1282,WhatsApp,Drift,"2024-09-12 00:00:00","2024-12-28 00:00:00","Martin de Barros","Stone Correa"
1283,Telefone,SalesforeceServiceNow,"2022-07-10 00:00:00","2024-07-17 00:00:00","Reece dos Reis","Jane Aparecido"
1284,SMS,SalesforeceServiceNow,"2024-05-18 00:00:00","2025-05-14 00:00:00","Colton Sampaio","Karen de Andrade"
1285,E-mail,Freshdesk,"2020-06-13 00:00:00","2024-10-22 00:00:00","Kasper Morais","Chastity Nogueira"
1286,Chatbot,SproutSocial,"2023-08-27 00:00:00","2023-12-06 00:00:00","Christopher Sampaio","Lisandra Almeida"
1287,SMS,LiveChat,"2024-02-03 00:00:00","2024-08-22 00:00:00","Skyler Matias","Damon Das Chagas"
1288,Chat,Five9,"2024-04-03 00:00:00","2025-01-24 00:00:00","Prescott Furtado","Desirae Melo"
1289,App,Five9,"2024-05-13 00:00:00","2023-11-10 00:00:00","Omar de Campos","Buckminster da Cruz"
1290,Chat,Five9,"2022-06-21 00:00:00","2023-12-05 00:00:00","Ginger Figueiredo","Fletcher Bento"
1291,Telefone,Five9,"2024-09-06 00:00:00","2023-11-07 00:00:00","Bernard Das Gracas","Kelly Gonzaga"
1292,RedesSociais,Five9,"2022-07-27 00:00:00","2024-12-08 00:00:00","Olivia Morais","Sheila Diniz"
1293,App,Intercom,"2024-05-10 00:00:00","2024-12-30 00:00:00","Branden Farias","Portia Barbosa"
1294,SMS,Five9,"2023-09-16 00:00:00","2023-11-28 00:00:00","August Feitosa","Aquila Barboza"
1295,Telegram,Intercom,"2022-12-16 00:00:00","2024-12-25 00:00:00","Yardley Custodio","Felix Galdino"
1296,Chat,Ticketing,"2021-08-16 00:00:00","2025-07-31 00:00:00","Nolan Ferreira","Chanda Ramos"
1297,SMS,LiveChat,"2020-01-27 00:00:00","2025-05-22 00:00:00","Quinn Bispo","Kim de Barros"
1298,Telefone,Intercom,"2022-03-23 00:00:00","2025-07-31 00:00:00","Nina Torres","Hayley de Lourdes"
1299,App,SalesforeceServiceNow,"2021-11-06 00:00:00","2025-07-13 00:00:00","Emma Magalhaes","Rahim Fernandes"
1300,Chatbot,HootSuite,"2022-07-02 00:00:00","2024-12-14 00:00:00","Scarlett Borges","Phillip Vieira"
1301,Chat,Intercom,"2022-12-05 00:00:00","2024-01-06 00:00:00","Ayanna Marinho","Noelani Barboza"
1302,Telefone,Five9,"2023-01-25 00:00:00","2024-08-28 00:00:00","Meredith Castro","Ora de Matos"
1303,Chat,SproutSocial,"2024-02-29 00:00:00","2024-02-20 00:00:00","Cain Braga","Vladimir Viana"
1304,SMS,Drift,"2020-08-09 00:00:00","2025-09-11 00:00:00","Gemma de Carvalho","Nicole Cunha"
1305,E-mail,Five9,"2023-03-30 00:00:00","2024-04-22 00:00:00","Gillian da Silva","Linus Freitas"
1306,Telegram,SalesforeceServiceNow,"2021-01-15 00:00:00","2025-02-13 00:00:00","Sydney Simoes","Uriel de Sousa"
1307,E-mail,HootSuite,"2021-04-23 00:00:00","2025-03-28 00:00:00","John Siqueira","Isabella dos Reis"
1308,Chat,Freshdesk,"2024-06-26 00:00:00","2025-08-05 00:00:00","Larissa da Silva","Irene Custodio"
1309,Telefone,SproutSocial,"2021-02-12 00:00:00","2025-08-10 00:00:00","Martin Vaz","Shana de Fatima"
1310,Chat,Five9,"2020-02-25 00:00:00","2024-06-14 00:00:00","Kaseem Pereira","Myra Leal"
1311,Telegram,HootSuite,"2023-02-27 00:00:00","2025-02-01 00:00:00","Kaitlin Queiroz","Stacy da Luz"
1312,E-mail,LiveChat,"2024-02-13 00:00:00","2024-08-26 00:00:00","Philip de Almeida","Rylee Rezende"
1313,Telegram,Freshdesk,"2022-07-18 00:00:00","2024-12-22 00:00:00","Giacomo da Silva","Celeste Sales"
1314,Telefone,Freshdesk,"2021-03-21 00:00:00","2025-09-03 00:00:00","Martina Figueiredo","Illana Barboza"
1315,SMS,SproutSocial,"2024-02-27 00:00:00","2024-10-08 00:00:00","Jin Machado","Winter Morais"
1316,Telefone,Intercom,"2023-06-24 00:00:00","2025-08-07 00:00:00","Tanek Magalhaes","Kieran Azevedo"
1317,WhatsApp,Intercom,"2020-04-26 00:00:00","2025-06-17 00:00:00","Ella Pires","Graham Carneiro"
1318,RedesSociais,Five9,"2023-08-25 00:00:00","2023-11-23 00:00:00","Yasir Machado","Wallace Carvalho"
1319,Chat,Zendesk,"2020-02-07 00:00:00","2025-05-19 00:00:00","Pascale Ribeiro","Wylie Rosa"
1320,RedesSociais,Freshdesk,"2020-08-29 00:00:00","2025-04-17 00:00:00","Inez Braz","Jeanette de Sousa"
1321,SMS,SproutSocial,"2020-01-26 00:00:00","2023-10-02 00:00:00","Aaron Messias","Kermit de Matos"
1322,SMS,HootSuite,"2022-03-08 00:00:00","2025-08-05 00:00:00","Bryar Furtado","Tiger de Abreu"
1323,E-mail,HootSuite,"2024-07-19 00:00:00","2025-02-23 00:00:00","Lyle Maciel","Calvin Trindade"
1324,Chat,SproutSocial,"2023-11-20 00:00:00","2024-04-30 00:00:00","Eliana de Abreu","Cruz Pinto"
1325,E-mail,Drift,"2022-01-09 00:00:00","2025-06-02 00:00:00","Lev Silva","Cara Fonseca"
1326,Telefone,Drift,"2024-02-20 00:00:00","2024-03-23 00:00:00","Leroy de Sousa","Octavia Oliveira"
1327,Chatbot,Freshdesk,"2022-10-01 00:00:00","2023-10-25 00:00:00","Tashya Cunha","Reece Mota"
1328,RedesSociais,Freshdesk,"2023-12-30 00:00:00","2024-07-23 00:00:00","Karen de Lourdes","Ina de Araujo"
1329,App,SalesforeceServiceNow,"2024-07-14 00:00:00","2025-01-16 00:00:00","Elaine de Sousa","Rana de Azevedo"
1330,Telefone,Freshdesk,"2023-08-20 00:00:00","2025-07-08 00:00:00","Kane Morais","Kristen Mendes"
1331,Chat,Zendesk,"2023-02-12 00:00:00","2025-08-06 00:00:00","Nathaniel Barbosa","Sawyer Bezerra"
1332,WhatsApp,Zendesk,"2020-02-19 00:00:00","2024-08-17 00:00:00","Pandora Coutinho","Illiana da Rosa"
1333,Chat,Five9,"2023-10-06 00:00:00","2024-09-06 00:00:00","Quemby Correa","Yoshi Simoes"
1334,Telegram,Freshdesk,"2020-05-30 00:00:00","2025-07-27 00:00:00","Joshua Dias","Jaden Teixeira"
1335,WhatsApp,Zendesk,"2023-11-29 00:00:00","2024-11-26 00:00:00","Carissa Castro","Lara Machado"
1336,RedesSociais,Ticketing,"2022-03-25 00:00:00","2024-11-30 00:00:00","Dorian Torres","Winifred Silveira"
1337,Telefone,Drift,"2021-11-29 00:00:00","2025-01-26 00:00:00","Kylie Dutra","Andrew Bispo"
1338,E-mail,Freshdesk,"2024-05-20 00:00:00","2024-12-02 00:00:00","Bernard Firmino","Roanna Correa"
1339,RedesSociais,Intercom,"2022-08-07 00:00:00","2024-03-18 00:00:00","Blaze de Fatima","Tatum da Silva"
1340,Chat,Drift,"2021-01-27 00:00:00","2024-11-22 00:00:00","Harrison Lemos","Hoyt de Oliveira"
1341,Chatbot,Freshdesk,"2024-08-12 00:00:00","2024-02-11 00:00:00","Arsenio da Costa","Wang Domingues"
1342,SMS,HootSuite,"2024-03-03 00:00:00","2025-08-06 00:00:00","Kirestin Brandao","Howard Bueno"
1343,Chat,Freshdesk,"2023-02-09 00:00:00","2024-06-21 00:00:00","Chester Freire","Kasper Silveira"
1344,RedesSociais,Five9,"2023-12-02 00:00:00","2024-03-21 00:00:00","Dominic Simoes","Henry Farias"
1345,Telefone,Ticketing,"2021-04-27 00:00:00","2024-07-15 00:00:00","Wyoming do Carmo","Drew Messias"
1346,Chat,Ticketing,"2023-08-06 00:00:00","2024-10-19 00:00:00","Keaton Fernandes","Piper Oliveira"
1347,Telefone,SproutSocial,"2022-09-07 00:00:00","2024-07-02 00:00:00","Fritz Nascimento","Callie Bezerra"
1348,E-mail,SproutSocial,"2023-01-19 00:00:00","2025-03-10 00:00:00","Ebony Custodio","Benjamin de Moraes"
1349,E-mail,LiveChat,"2024-04-17 00:00:00","2024-09-03 00:00:00","Briar Santos","Joseph Duarte"
1350,Telegram,HootSuite,"2021-09-29 00:00:00","2025-01-17 00:00:00","Maxwell Carvalho","Tanner Magalhaes"
1351,E-mail,Freshdesk,"2021-09-09 00:00:00","2024-02-06 00:00:00","Susan Vasconcelos","Kyle Machado"
1352,Chat,Drift,"2021-01-15 00:00:00","2023-11-03 00:00:00","Lucy Custodio","Fritz Feitosa"
1353,E-mail,SalesforeceServiceNow,"2023-03-21 00:00:00","2025-07-20 00:00:00","Cailin Cordeiro","Roth Leal"
1354,Telefone,Intercom,"2021-01-21 00:00:00","2024-05-26 00:00:00","Idona Rosa","Alika Bezerra"
1355,SMS,LiveChat,"2023-03-08 00:00:00","2025-03-18 00:00:00","Cruz Pereira","Kasper Das Gracas"
1356,Chatbot,Intercom,"2023-04-10 00:00:00","2023-10-02 00:00:00","Kathleen Guimaraes","Ahmed Moura"
1357,RedesSociais,Freshdesk,"2021-11-18 00:00:00","2023-11-18 00:00:00","Zena da Rocha","Dante Rezende"
1358,WhatsApp,LiveChat,"2022-07-30 00:00:00","2023-12-20 00:00:00","Hayden Dantas","Mollie dos Anjos"
1359,E-mail,SproutSocial,"2020-09-01 00:00:00","2023-10-28 00:00:00","Isabelle dos Santos","Brenden Lopes"
1360,Chat,Drift,"2023-07-11 00:00:00","2024-05-05 00:00:00","Dalton Dias","Davis Diniz"
1361,E-mail,Intercom,"2024-05-23 00:00:00","2024-08-08 00:00:00","Warren Mendonca","Rosalyn Alves"
1362,Telegram,Intercom,"2020-01-01 00:00:00","2025-01-17 00:00:00","Vladimir Firmino","Forrest Nonato"
1363,Chatbot,Freshdesk,"2022-06-02 00:00:00","2025-02-08 00:00:00","Uma Bispo","Ian Oliveira"
1364,SMS,Intercom,"2023-10-28 00:00:00","2024-01-26 00:00:00","Cheryl Mariano","Tamekah da Rocha"
1365,Chat,LiveChat,"2022-06-27 00:00:00","2024-07-28 00:00:00","Timothy Santana","Daphne Paulino"
1366,Telefone,Five9,"2020-12-02 00:00:00","2023-12-02 00:00:00","Branden Marques","Phyllis Freitas"
1367,Chat,LiveChat,"2022-08-14 00:00:00","2023-12-18 00:00:00","Simon Maia","Chester de Matos"
1368,Chat,Freshdesk,"2022-11-10 00:00:00","2023-10-06 00:00:00","Mufutau Firmino","Ethan Camargo"
1369,Chatbot,SproutSocial,"2022-05-05 00:00:00","2023-12-10 00:00:00","Maxwell Bento","Yael de Carvalho"
1370,SMS,LiveChat,"2022-09-21 00:00:00","2025-05-20 00:00:00","Amber Carvalho","Lunea Moura"
1371,RedesSociais,Intercom,"2020-03-03 00:00:00","2025-03-02 00:00:00","Alexis Lemos","Oprah Moraes"
1372,RedesSociais,SalesforeceServiceNow,"2020-02-27 00:00:00","2025-04-15 00:00:00","Alisa Sousa","Brenden Moura"
1373,SMS,Freshdesk,"2020-08-19 00:00:00","2023-12-16 00:00:00","Harrison Bueno","Alexander Peixoto"
1374,RedesSociais,Ticketing,"2023-10-14 00:00:00","2023-11-15 00:00:00","Amaya Leite","Michael Trindade"
1375,SMS,SalesforeceServiceNow,"2020-04-09 00:00:00","2024-01-30 00:00:00","Glenna Carvalho","Maile Vieira"
1376,WhatsApp,LiveChat,"2021-07-10 00:00:00","2024-08-24 00:00:00","Jaden Teodoro","Leah do Nascimento"
1377,Chatbot,SproutSocial,"2023-08-14 00:00:00","2024-12-03 00:00:00","Hakeem dos Santos","Alexander Bueno"
1378,Telegram,Drift,"2024-09-03 00:00:00","2025-03-19 00:00:00","Cain Aparecido","Dalton Sales"
1379,SMS,LiveChat,"2021-03-08 00:00:00","2025-09-18 00:00:00","Inez Lopes","Amal Henrique"
1380,RedesSociais,LiveChat,"2024-09-13 00:00:00","2024-10-26 00:00:00","Raymond Nogueira","Ima Bezerra"
1381,Telegram,Zendesk,"2023-12-11 00:00:00","2024-01-29 00:00:00","Alvin Machado","Jelani Domingues"
1382,RedesSociais,Five9,"2023-03-29 00:00:00","2025-02-09 00:00:00","Aurora Diniz","Gil Carneiro"
1383,E-mail,SproutSocial,"2021-07-17 00:00:00","2025-07-25 00:00:00","Hillary de Azevedo","Inga Pires"
1384,SMS,LiveChat,"2024-08-14 00:00:00","2024-01-24 00:00:00","Martha Lopes","Cheryl Moraes"
1385,Telefone,Five9,"2022-06-25 00:00:00","2024-11-22 00:00:00","Yoshio Trindade","Slade Miranda"
1386,SMS,SproutSocial,"2022-08-10 00:00:00","2025-08-15 00:00:00","Wade de Morais","Stephanie Costa"
1387,Telegram,HootSuite,"2021-10-10 00:00:00","2025-01-20 00:00:00","Martena Moraes","Craig Silva"
1388,App,SproutSocial,"2022-10-27 00:00:00","2024-06-11 00:00:00","Barbara da Conceiçao","Quon Coelho"
1389,Chat,Intercom,"2020-01-29 00:00:00","2023-11-11 00:00:00","Thor da Silva","Ruth Pereira"
1390,Telefone,SproutSocial,"2022-09-04 00:00:00","2025-02-15 00:00:00","Elijah da Silveira","Stella Fernandes"
1391,WhatsApp,SalesforeceServiceNow,"2022-06-10 00:00:00","2023-11-30 00:00:00","Erasmus Sales","Maggy Carvalho"
1392,Chat,Five9,"2020-02-04 00:00:00","2024-01-29 00:00:00","Macy Paulino","Conan Santana"
1393,SMS,Five9,"2023-09-11 00:00:00","2024-07-07 00:00:00","Suki de Paula","Dexter da Cruz"
1394,Chat,Five9,"2024-08-14 00:00:00","2024-07-10 00:00:00","Mohammad Candido","Ivan Reis"
1395,SMS,LiveChat,"2023-07-13 00:00:00","2023-12-02 00:00:00","Martha da Silva","Montana Gonçalves"
1396,Chat,Intercom,"2023-12-09 00:00:00","2025-07-30 00:00:00","Shellie de Lourdes","Norman Messias"
1397,Telefone,Freshdesk,"2021-05-20 00:00:00","2024-06-04 00:00:00","Amal Teodoro","Quemby Barros"
1398,E-mail,SalesforeceServiceNow,"2020-09-11 00:00:00","2025-05-04 00:00:00","Nerea Teles","Karly Almeida"
1399,Telegram,HootSuite,"2020-07-18 00:00:00","2025-04-26 00:00:00","Josiah Guedes","Leah Moura"
1400,Chatbot,Ticketing,"2023-04-18 00:00:00","2024-07-06 00:00:00","Isaiah de Brito","Hadley da Cunha"
1401,App,Freshdesk,"2021-02-03 00:00:00","2025-04-25 00:00:00","Amos Lemos","Catherine de Melo"
1402,Chatbot,LiveChat,"2022-08-21 00:00:00","2024-10-17 00:00:00","Sacha de Andrade","Velma Bueno"
1403,Telefone,LiveChat,"2023-05-09 00:00:00","2024-11-12 00:00:00","Tate Guimaraes","Scarlett Moraes"
1404,SMS,SproutSocial,"2024-05-29 00:00:00","2025-02-23 00:00:00","Wynne Guedes","Tatiana de Oliveira"
1405,E-mail,SalesforeceServiceNow,"2023-10-01 00:00:00","2023-11-19 00:00:00","Germaine Fagundes","Armando Amaral"
1406,Telefone,Freshdesk,"2022-07-15 00:00:00","2024-07-06 00:00:00","Jesse Carneiro","Marvin Cabral"
1407,Telegram,SproutSocial,"2023-03-13 00:00:00","2025-05-07 00:00:00","Salvador Oliveira","Lester da Silva"
1408,SMS,Five9,"2023-11-09 00:00:00","2025-04-01 00:00:00","Constance Costa","Demetrius Aparecido"
1409,Chat,SalesforeceServiceNow,"2023-09-02 00:00:00","2024-02-09 00:00:00","Ava Freitas","Clayton Magalhaes"
1410,WhatsApp,Ticketing,"2022-01-09 00:00:00","2025-08-13 00:00:00","Sylvia Simoes","Minerva Barros"
1411,Chatbot,Freshdesk,"2024-08-21 00:00:00","2025-05-01 00:00:00","Keaton Oliveira","Ira Camargo"
1412,Chat,Zendesk,"2022-06-12 00:00:00","2024-08-23 00:00:00","Tate Medeiros","Pandora Furtado"
1413,Telefone,SproutSocial,"2021-08-20 00:00:00","2025-06-09 00:00:00","Marvin Morais","Serina da Cunha"
1414,Chatbot,SalesforeceServiceNow,"2020-03-24 00:00:00","2025-07-16 00:00:00","Carl dos Anjos","Alexa Batista"
1415,Telefone,Five9,"2022-12-14 00:00:00","2024-07-13 00:00:00","Ashton Galdino","Savannah Bastos"
1416,Chat,LiveChat,"2023-11-16 00:00:00","2024-03-13 00:00:00","Aquila Rosa","Phelan Camargo"
1417,Chatbot,Zendesk,"2022-09-04 00:00:00","2024-08-03 00:00:00","Unity Santos","Mercedes Dutra"
1418,Telefone,Zendesk,"2022-09-08 00:00:00","2025-09-23 00:00:00","Ruby Souza","Nelle Firmino"
1419,Chatbot,Ticketing,"2020-04-13 00:00:00","2025-05-21 00:00:00","Garrett Antunes","Yuli Paiva"
1420,SMS,SproutSocial,"2024-07-10 00:00:00","2023-12-13 00:00:00","Lawrence Muniz","Abraham de Lourdes"
1421,SMS,SalesforeceServiceNow,"2021-05-03 00:00:00","2024-09-03 00:00:00","Lewis Paiva","Camille Fagundes"
1422,RedesSociais,Drift,"2023-05-24 00:00:00","2025-04-07 00:00:00","Breanna da Silva","Ivana Vasconcelos"
1423,Chat,SalesforeceServiceNow,"2023-03-04 00:00:00","2024-06-30 00:00:00","Allistair Reis","Justin da Rosa"
1424,Chatbot,LiveChat,"2022-09-27 00:00:00","2024-04-09 00:00:00","Minerva Melo","Stewart de Araujo"
1425,Telefone,Zendesk,"2020-12-23 00:00:00","2024-03-30 00:00:00","Sybill Coelho","Whilemina Ferraz"
1426,RedesSociais,Freshdesk,"2023-09-06 00:00:00","2024-03-16 00:00:00","Cora Carvalho","Shay Nascimento"
1427,Chat,LiveChat,"2021-03-07 00:00:00","2025-06-10 00:00:00","Zenaida Correia","Linus Bastos"
1428,SMS,SproutSocial,"2023-10-04 00:00:00","2025-04-08 00:00:00","Clare de Abreu","Scott Peixoto"
1429,App,Freshdesk,"2024-03-22 00:00:00","2024-01-02 00:00:00","Kelsey Barreto","Ifeoma Macedo"
1430,RedesSociais,SproutSocial,"2021-04-04 00:00:00","2025-01-16 00:00:00","Micah Viana","Jesse da Conceiçao"
1431,E-mail,SalesforeceServiceNow,"2020-05-20 00:00:00","2024-04-11 00:00:00","Sean Franco","Camden de Almeida"
1432,E-mail,LiveChat,"2020-01-09 00:00:00","2025-06-09 00:00:00","Devin Candido","Abraham Brito"
1433,Telegram,HootSuite,"2020-10-30 00:00:00","2024-05-26 00:00:00","Rebecca Correa","Dana Correa"
1434,Telefone,Drift,"2020-10-18 00:00:00","2024-01-17 00:00:00","Renee Das Dores","Orlando Campos"
1435,RedesSociais,Intercom,"2020-11-23 00:00:00","2024-02-05 00:00:00","Colby Campos","Ebony Maciel"
1436,SMS,SalesforeceServiceNow,"2023-05-28 00:00:00","2024-08-15 00:00:00","Walter Faria","Adrienne de Barros"
1437,Telefone,SproutSocial,"2020-11-12 00:00:00","2025-01-19 00:00:00","Jasmine de Jesus","Wang Cordeiro"
1438,Telefone,SalesforeceServiceNow,"2023-07-17 00:00:00","2025-09-19 00:00:00","Aladdin Barreto","Giselle Oliveira"
1439,SMS,SalesforeceServiceNow,"2020-04-13 00:00:00","2025-01-08 00:00:00","Jonah Castro","Gregory Costa"
1440,App,Drift,"2022-10-25 00:00:00","2025-08-29 00:00:00","Destiny Alves","Patrick Inacio"
1441,Telegram,HootSuite,"2020-08-14 00:00:00","2025-08-29 00:00:00","Urielle Guimaraes","Tashya Vasconcelos"
1442,Chat,Five9,"2023-11-21 00:00:00","2025-04-03 00:00:00","Ariel Machado","Cally Franca"
1443,SMS,SalesforeceServiceNow,"2021-08-10 00:00:00","2024-03-01 00:00:00","Forrest Monteiro","Samuel Leite"
1444,RedesSociais,SalesforeceServiceNow,"2020-10-21 00:00:00","2025-08-21 00:00:00","Lewis Barreto","Bert da Costa"
1445,Telefone,Five9,"2020-05-21 00:00:00","2025-09-20 00:00:00","Zahir Nonato","Fulton Figueiredo"
1446,Chatbot,LiveChat,"2023-06-27 00:00:00","2024-08-07 00:00:00","Jade Felix","Ariel de Abreu"
1447,Telefone,Intercom,"2022-11-22 00:00:00","2024-07-01 00:00:00","Lacy Teles","Illana Faria"
1448,Chatbot,Freshdesk,"2020-10-27 00:00:00","2024-06-29 00:00:00","Brielle Paulino","Mufutau Soares"
1449,E-mail,Intercom,"2020-12-27 00:00:00","2024-07-20 00:00:00","Jana Pinheiro","Buffy de Moura"
1450,Telegram,Intercom,"2020-11-24 00:00:00","2023-11-13 00:00:00","Yoshio Furtado","Elmo da Costa"
1451,E-mail,SproutSocial,"2020-03-11 00:00:00","2024-08-17 00:00:00","Bevis da Rosa","Claudia Azevedo"
1452,SMS,Ticketing,"2022-03-27 00:00:00","2024-07-27 00:00:00","Lucius Neves","Florence de Carvalho"
1453,RedesSociais,Intercom,"2023-05-30 00:00:00","2024-02-22 00:00:00","Elvis Barreto","Prescott da Silveira"
1454,Chatbot,HootSuite,"2022-10-18 00:00:00","2024-10-24 00:00:00","Lynn Candido","Caleb Medeiros"
1455,SMS,Five9,"2023-04-12 00:00:00","2025-06-23 00:00:00","Naida Pacheco","Simon de Souza"
1456,Telefone,SalesforeceServiceNow,"2021-05-06 00:00:00","2024-10-20 00:00:00","Ruby Domingos","Emmanuel Lima"
1457,Chatbot,Ticketing,"2020-06-11 00:00:00","2024-02-21 00:00:00","Noelle Rodrigues","Ivy Morais"
1458,Chat,HootSuite,"2024-09-19 00:00:00","2024-05-15 00:00:00","Breanna Miranda","Axel Galdino"
1459,SMS,Freshdesk,"2020-07-30 00:00:00","2024-10-22 00:00:00","Alfreda Magalhaes","Gavin de Campos"
1460,Chatbot,Freshdesk,"2022-05-08 00:00:00","2025-08-24 00:00:00","Kadeem Lima","Brianna de Campos"
1461,Chat,HootSuite,"2021-05-30 00:00:00","2025-09-08 00:00:00","Guinevere Gomes","Yolanda Azevedo"
1462,E-mail,HootSuite,"2022-05-04 00:00:00","2024-09-24 00:00:00","Demetrius Dantas","Raya Santana"
1463,Telefone,Ticketing,"2023-08-28 00:00:00","2024-03-22 00:00:00","Catherine Morais","Hamish Braga"
1464,RedesSociais,HootSuite,"2021-06-17 00:00:00","2024-05-03 00:00:00","Sopoline Ferreira","Curran Lima"
1465,E-mail,LiveChat,"2022-04-26 00:00:00","2024-01-10 00:00:00","Hedley Abreu","Audrey Bispo"
1466,RedesSociais,Intercom,"2021-09-28 00:00:00","2025-02-20 00:00:00","Finn Domingues","Hakeem Cunha"
1467,Chatbot,Zendesk,"2020-07-19 00:00:00","2024-11-04 00:00:00","Kibo de Castro","Noah Amaral"
1468,RedesSociais,HootSuite,"2020-12-20 00:00:00","2025-03-18 00:00:00","Fallon Sántos","Anika Siqueira"
1469,Telegram,Zendesk,"2022-05-22 00:00:00","2024-12-21 00:00:00","Petra Cunha","Rhona da Rocha"
1470,RedesSociais,Zendesk,"2022-02-26 00:00:00","2025-01-04 00:00:00","Ann Domingues","Jackson Teodoro"
1471,SMS,Zendesk,"2020-01-18 00:00:00","2024-07-14 00:00:00","Peter Freitas","Clarke Pacheco"
1472,E-mail,LiveChat,"2022-12-17 00:00:00","2025-02-13 00:00:00","Ivana Moraes","Burke Barbosa"
1473,Chatbot,Zendesk,"2024-08-28 00:00:00","2024-12-29 00:00:00","Donna Marques","Peter Sales"
1474,E-mail,SalesforeceServiceNow,"2022-04-13 00:00:00","2025-09-22 00:00:00","Miriam Silveira","Hedley da Luz"
